7, 50, 10, 20, -5.3999999999999995, 9.973
25, 50, 10, 20, -5.363636348000003, 32.791
26, 50, 10, 20, -6.714285714285719, 3.576
27, 50, 10, 20, -4.99999998724999, 7.931
28, 50, 10, 20, -6.999999993557291, 9.392
29, 50, 10, 20, -7.0, 3.955
19, 50, 10, 20, -6.59999999361462, 69.305
20, 50, 10, 20, -5.5, 11.383
21, 50, 10, 20, -4.714285714285716, 21.851
8, 50, 10, 20, -7.599999993923567, 131.041
30, 50, 10, 20, -7.12499998898749, 145.592
9, 50, 10, 20, -5.166666546368411, 96.768
13, 50, 10, 20, -7.249999993839522, 319.0
14, 50, 10, 20, -5.66666654319971, 80.451
15, 50, 10, 20, -5.250000000000003, 11.516
16, 50, 10, 20, -4.714285690249613, 36.399
17, 50, 10, 20, -5.666666666666666, 3.306
18, 50, 10, 20, -4.9999999771010915, 11.312
22, 50, 10, 20, -5.199999985825796, 482.251
23, 50, 10, 20, -8.999999998, 9.075
24, 50, 10, 20, -4.285714274285717, 10.263
10, 50, 10, 20, -5.6999999862717345, 782.163
11, 50, 10, 20, -4.399999991760003, 41.188
12, 50, 10, 20, -6.142857138778574, 36.672
1, 50, 10, 20, -4.666666653369282, 1289.068
2, 50, 10, 20, -6.111111099026594, 301.78
3, 50, 10, 20, -4.299999975599117, 138.209
4, 50, 10, 20, -6.6000000000000005, 9.556
5, 50, 10, 20, -6.749999995315868, 18.722
6, 50, 10, 20, -6.6666666620000115, 17.368
